,index,airline_id,fl_num,origin_airport_id,origin_airport_seq_id,origin_city_market_id,origin_state_fips,origin_wac,dest_airport_id,dest_airport_seq_id,dest_city_market_id,dest_state_fips,dest_wac,crs_dep_time,dep_time,dep_delay,dep_delay_new,dep_del15,dep_delay_group,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,arr_delay_new,arr_del15,arr_delay_group,cancelled,diverted,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,distance_group
count,172584.0,172584.0,172584.0,172584.0,172584.0,172584.0,172584.0,172584.0,172584.0,172584.0,172584.0,172584.0,172584.0,172584.0,168950.0,168950.0,168950.0,168950.0,168950.0,168929.0,168929.0,168837.0,168837.0,172584.0,168837.0,168493.0,168493.0,168493.0,168493.0,172584.0,172584.0,172584.0,168493.0,168493.0,172584.0,172584.0,172584.0
mean,242985.34136999954,19393.0,1837.9360485328884,12851.42107611366,1285144.5307212719,31284.183632318174,15.452342047930284,69.9108144439809,13128.800317526538,1312882.517307514,31998.547437769434,23.554976127566867,68.29264010568767,1367.6383094609002,1392.4572240307784,20.007475584492454,20.823089671500444,0.38001775673276117,0.7988102989050014,12.430630619964601,1411.3767736741472,1518.1821283249524,5.6084092941713015,1553.6931001715107,1516.126577705124,14.434599656959042,18.465603912328703,0.3229332969322168,0.4617580552307811,0.021230241505585685,0.0024741575117044456,133.16251796226766,127.63400259951452,109.60606078590801,1.0,806.9597703147452,3.738730125619988
std,140509.81672343315,0.0,1470.3379144685357,1077.6408303344817,107763.6847368543,862.4951182411168,10.867388711302194,22.374381621249757,1537.8886296637897,153788.79848812366,1275.1820736599914,16.69359475701234,23.66003467484067,458.27428611614675,482.74607526951104,37.225420458668914,36.72842998454588,0.48539227005489605,2.280041379380287,6.790340848341537,482.3255165163567,565.0435486924746,4.0607438628014965,526.784463381994,571.9206182019742,38.959108065920404,36.43286307418643,0.4675988455261721,2.3734434585713586,0.14415144381567252,0.04967947621384429,60.82072812834274,60.429383628090584,58.82767639568777,0.0,503.61520843958,2.0262642188900517
min,458.0,19393.0,1.0,10397.0,1039705.0,30325.0,4.0,21.0,10140.0,1014002.0,30140.0,1.0,3.0,515.0,1.0,-22.0,0.0,0.0,-2.0,1.0,1.0,1.0,1.0,5.0,1.0,-57.0,0.0,0.0,-2.0,0.0,0.0,50.0,40.0,29.0,1.0,197.0,1.0
25%,123702.75,19393.0,560.0,12889.0,1288903.0,30466.0,6.0,41.0,11697.0,1169703.0,30852.0,6.0,44.0,955.0,1002.0,-1.0,0.0,0.0,-1.0,9.0,1014.0,1143.0,4.0,1210.0,1142.0,-7.0,0.0,0.0,-1.0,0.0,0.0,80.0,78.0,61.0,1.0,373.0,2.0
50%,236290.5,19393.0,1354.0,12892.0,1289203.0,30977.0,13.0,82.0,13232.0,1323202.0,32211.0,22.0,74.0,1340.0,1359.0,8.0,8.0,0.0,0.0,11.0,1410.0,1554.0,5.0,1605.0,1556.0,3.0,3.0,0.0,0.0,0.0,0.0,115.0,112.0,94.0,1.0,666.0,3.0
75%,361786.0,19393.0,3045.0,13232.0,1323202.0,32211.0,32.0,85.0,14679.0,1467903.0,33158.0,37.0,91.0,1750.0,1817.0,25.0,25.0,1.0,1.0,14.0,1828.0,1958.0,6.0,2000.0,1959.0,22.0,22.0,1.0,1.0,0.0,0.0,165.0,161.0,141.0,1.0,1069.0,5.0
max,503331.0,19393.0,4999.0,14771.0,1477101.0,32575.0,36.0,91.0,15376.0,1537602.0,34819.0,72.0,93.0,2245.0,2400.0,696.0,696.0,1.0,12.0,168.0,2400.0,2400.0,241.0,2355.0,2400.0,683.0,683.0,1.0,12.0,1.0,1.0,345.0,450.0,359.0,1.0,2356.0,10.0
