,index,airline_id,fl_num,origin_airport_id,origin_airport_seq_id,origin_city_market_id,origin_state_fips,origin_wac,dest_airport_id,dest_airport_seq_id,dest_city_market_id,dest_state_fips,dest_wac,crs_dep_time,dep_time,dep_delay,dep_delay_new,dep_del15,dep_delay_group,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,arr_delay_new,arr_del15,arr_delay_group,cancelled,diverted,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,distance_group
count,78719.0,78719.0,78719.0,78719.0,78719.0,78719.0,78719.0,78719.0,78719.0,78719.0,78719.0,78719.0,78719.0,78719.0,78323.0,78323.0,78323.0,78323.0,78323.0,78319.0,78319.0,78300.0,78300.0,78719.0,78300.0,78204.0,78204.0,78204.0,78204.0,78719.0,78719.0,78719.0,78204.0,78204.0,78719.0,78719.0,78719.0
mean,230663.8027286932,19799.339003290184,2573.660120174291,11999.019715697608,1199905.252836037,31039.904978467715,19.595840902450487,54.51779113047676,12746.980995693542,1274700.6954991806,31968.910288494517,27.383312796148324,55.801902971328396,1390.8382601404996,1399.533738493163,7.55572437215122,9.624044022828544,0.17203120411628767,-0.07207333733386107,15.956319667002898,1424.674293594147,1549.4030906768837,5.846628352490422,1565.917885135736,1550.9258365261815,2.5157025216101476,9.359227149506419,0.16751061326786354,-0.3034499514091351,0.0051448824299089166,0.0013973754747900761,127.67277277404439,122.72817247199632,100.92867372512914,1.0,729.5671057813234,3.413788284912156
std,132949.49055134258,386.11697715304183,1738.8990293175125,1374.961589209355,137495.12994458652,771.2265111517593,13.574417185637474,24.89109204089379,1586.2387695583225,158623.64477521315,1383.6202520787583,16.155084705901167,23.367692918226016,452.7441682128719,461.73691027036455,27.588710864202532,26.731614122414893,0.3774099727453062,1.7118014239232389,7.816403682055914,462.9413504951343,491.66994532301754,3.4918320177297946,479.14539327766187,497.76540370237217,29.76984798286224,26.380742463054606,0.3734335160380017,1.8111899550851676,0.07154353665309268,0.037355595878421875,62.355277801126896,61.426373899050155,59.86696632573752,0.0,510.63372596643234,2.03796842595984
min,3.0,19393.0,3.0,10397.0,1039705.0,30194.0,4.0,21.0,10135.0,1013503.0,30135.0,1.0,2.0,30.0,1.0,-32.0,0.0,0.0,-2.0,1.0,1.0,1.0,1.0,1.0,1.0,-58.0,0.0,0.0,-2.0,0.0,0.0,40.0,27.0,9.0,1.0,74.0,1.0
25%,114405.5,19393.0,1146.0,10397.0,1039705.0,30397.0,13.0,34.0,11278.0,1127802.0,30747.0,12.0,36.0,1015.0,1016.0,-4.0,0.0,0.0,-1.0,11.0,1033.0,1203.0,4.0,1215.0,1206.0,-12.0,0.0,0.0,-1.0,0.0,0.0,80.0,78.0,58.0,1.0,368.0,2.0
50%,231841.0,19790.0,2132.0,12266.0,1226603.0,30977.0,13.0,41.0,12892.0,1289203.0,31650.0,27.0,53.0,1355.0,1403.0,-1.0,0.0,0.0,-1.0,14.0,1418.0,1556.0,5.0,1604.0,1559.0,-4.0,0.0,0.0,-1.0,0.0,0.0,113.0,108.0,86.0,1.0,594.0,3.0
75%,344356.5,20366.0,4249.0,12953.0,1295302.0,31703.0,32.0,82.0,14107.0,1410702.0,33105.0,42.0,74.0,1750.0,1801.0,7.0,7.0,0.0,0.0,19.0,1817.0,1945.0,7.0,1950.0,1947.0,7.0,7.0,0.0,0.0,0.0,0.0,155.0,148.0,124.0,1.0,895.0,4.0
max,460398.0,20366.0,6189.0,14771.0,1477101.0,32575.0,48.0,91.0,15919.0,1591902.0,35550.0,78.0,93.0,2359.0,2400.0,866.0,866.0,1.0,12.0,147.0,2400.0,2400.0,95.0,2359.0,2400.0,852.0,852.0,1.0,12.0,1.0,1.0,609.0,635.0,593.0,1.0,4502.0,11.0
