,index,airline_id,fl_num,origin_airport_id,origin_airport_seq_id,origin_city_market_id,origin_state_fips,origin_wac,dest_airport_id,dest_airport_seq_id,dest_city_market_id,dest_state_fips,dest_wac,crs_dep_time,dep_time,dep_delay,dep_delay_new,dep_del15,dep_delay_group,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,arr_delay_new,arr_del15,arr_delay_group,cancelled,diverted,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,distance_group
count,2891703.0,2891703.0,2891703.0,2891703.0,2891703.0,2891703.0,2891703.0,2891703.0,2891703.0,2891703.0,2891703.0,2891703.0,2891703.0,2891703.0,2804572.0,2804572.0,2804572.0,2804572.0,2804572.0,2802679.0,2802679.0,2800300.0,2800300.0,2891703.0,2800300.0,2794074.0,2794074.0,2794074.0,2794074.0,2891703.0,2891703.0,2891700.0,2794074.0,2794074.0,2891703.0,2891703.0,2891703.0
mean,241656.35697026976,19996.88216943441,2297.9262918771396,12673.707220623972,1267373.3637064388,31726.99305253686,26.1361785771222,56.127234020921236,12673.667475532584,1267369.3892529765,31726.988205220245,26.136417882472717,56.124732380884204,1328.0367821314983,1339.1655268611396,11.891409455703045,14.422120024017925,0.22670375372784154,0.21063570484195093,15.599078239070547,1361.7591522254243,1482.8628911188086,7.040860622076206,1502.5481434296676,1488.802084062422,8.56924583958764,14.753116775003097,0.2324161779537693,0.06572087926089287,0.03099453851242676,0.0027672274780639644,136.8886478542034,134.13520150146346,111.50709823719772,1.0,794.9353761434006,3.6561503722892703
std,140255.0934323031,396.4012843624976,1849.8856905870066,1523.430716404674,152342.77187409878,1299.4899067985011,16.841592858171612,26.52930360193117,1523.469306379119,152346.63088137485,1299.4896617817817,16.84088621700824,26.529292409351015,469.31438996315114,484.02445667581986,38.7823110980916,37.68624072201634,0.41869944386046776,2.197590906509254,9.001642589578957,484.90031512269235,507.9532368552265,5.228094370396319,487.2162947164427,511.3808190750137,40.99843225231249,37.87300045608504,0.4223730128919177,2.320583691969239,0.1733028778811278,0.05253161795032308,74.11098931914076,74.11099388582329,72.03033788470653,0.0,597.5545633988811,2.354935090345081
min,0.0,19393.0,1.0,10135.0,1013503.0,30070.0,1.0,1.0,10135.0,1013503.0,30070.0,1.0,1.0,2.0,1.0,-112.0,0.0,0.0,-2.0,1.0,1.0,1.0,1.0,1.0,1.0,-112.0,0.0,0.0,-2.0,0.0,0.0,14.0,14.0,7.0,1.0,24.0,1.0
25%,120487.0,19790.0,717.0,11292.0,1129202.0,30615.0,12.0,34.0,11292.0,1129202.0,30615.0,12.0,34.0,925.0,931.0,-5.0,0.0,0.0,-1.0,10.0,945.0,1107.0,4.0,1120.0,1112.0,-11.0,0.0,0.0,-1.0,0.0,0.0,84.0,80.0,59.0,1.0,361.0,2.0
50%,240975.0,19977.0,1751.0,12889.0,1288903.0,31453.0,25.0,54.0,12889.0,1288903.0,31453.0,25.0,54.0,1320.0,1331.0,-1.0,0.0,0.0,-1.0,13.0,1344.0,1515.0,6.0,1524.0,1519.0,-2.0,0.0,0.0,-1.0,0.0,0.0,117.0,115.0,92.0,1.0,628.0,3.0
75%,361462.0,20366.0,3591.0,13931.0,1393102.0,32467.0,42.0,82.0,13931.0,1393102.0,32467.0,42.0,82.0,1725.0,1736.0,12.0,12.0,0.0,0.0,18.0,1749.0,1911.0,8.0,1914.0,1916.0,13.0,13.0,0.0,0.0,0.0,0.0,168.0,165.0,142.0,1.0,1024.0,5.0
max,503757.0,21171.0,8409.0,16218.0,1621801.0,35991.0,78.0,93.0,16218.0,1621801.0,35991.0,78.0,93.0,2359.0,2400.0,1805.0,1805.0,1.0,12.0,217.0,2400.0,2400.0,246.0,2359.0,2400.0,1795.0,1795.0,1.0,12.0,1.0,1.0,675.0,775.0,706.0,1.0,4983.0,11.0
