,index,airline_id,fl_num,origin_airport_id,origin_airport_seq_id,origin_city_market_id,origin_state_fips,origin_wac,dest_airport_id,dest_airport_seq_id,dest_city_market_id,dest_state_fips,dest_wac,crs_dep_time,dep_time,dep_delay,dep_delay_new,dep_del15,dep_delay_group,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,arr_delay_new,arr_del15,arr_delay_group,cancelled,diverted,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,distance_group
count,1152554.0,1152554.0,1152554.0,1152554.0,1152554.0,1152554.0,1152554.0,1152554.0,1152554.0,1152554.0,1152554.0,1152554.0,1152554.0,1152554.0,1116042.0,1116042.0,1116042.0,1116042.0,1116042.0,1115273.0,1115273.0,1114160.0,1114160.0,1152554.0,1114160.0,1111732.0,1111732.0,1111732.0,1111732.0,1152554.0,1152554.0,1152552.0,1111732.0,1111732.0,1152554.0,1152554.0,1152554.0
mean,241628.39746163736,20024.03145102095,2318.2494000281113,12396.657816466733,1239668.664739353,31129.162438375988,21.401929107009302,62.231411283115584,12842.522517816953,1284254.7826921775,31975.33358697293,26.631981668537872,58.79543344606847,1381.8297893200665,1393.4168319830258,13.59174296307845,15.58232127464737,0.25551457740837713,0.33539687574481963,16.942396166678474,1416.374977247723,1532.5797488691032,6.2940933079629495,1559.5064205234635,1534.6418467724563,9.863839486494946,15.559998272965068,0.2534099944950762,0.1637427005789165,0.03264662653550289,0.0027721043872998576,141.96878318722278,138.92499271407138,115.6995984643781,1.0,849.3589142027184,3.866831402259677
std,140237.77130070826,381.94092863212364,1842.5828375498586,1378.1020056733248,137809.46415143565,850.4298037849848,15.980342389288996,24.76606066529345,1547.6801731292694,154767.8548895778,1362.3978269848128,16.82895690712847,25.41584158286959,468.04947557870236,483.37352779498195,37.08412166021087,36.13069489547741,0.43615025919169403,2.2148766147162373,8.998623314682945,485.81300219223704,523.784711454934,4.485174637001874,496.23226789486677,529.4174294862016,39.41948937893698,36.29101884469505,0.43496383684940665,2.333942138295136,0.1777100214190112,0.05257777308938257,74.69234096767455,74.47503914241747,72.60469305151521,0.0,616.7995370296458,2.4304874252510484
min,0.0,19393.0,1.0,10397.0,1039705.0,30194.0,4.0,21.0,10135.0,1013503.0,30135.0,1.0,1.0,5.0,1.0,-112.0,0.0,0.0,-2.0,1.0,1.0,1.0,1.0,1.0,1.0,-112.0,0.0,0.0,-2.0,0.0,0.0,35.0,24.0,7.0,1.0,67.0,1.0
25%,120375.0,19790.0,743.0,11292.0,1129202.0,30397.0,8.0,34.0,11298.0,1129803.0,30792.0,12.0,36.0,1000.0,1004.0,-4.0,0.0,0.0,-1.0,12.0,1021.0,1149.0,4.0,1205.0,1152.0,-10.0,0.0,0.0,-1.0,0.0,0.0,85.0,82.0,61.0,1.0,378.0,2.0
50%,241081.0,19977.0,1698.0,12889.0,1288903.0,30977.0,17.0,74.0,12915.0,1291503.0,31703.0,26.0,63.0,1352.0,1401.0,0.0,0.0,0.0,0.0,15.0,1416.0,1557.0,5.0,1608.0,1559.0,-1.0,0.0,0.0,-1.0,0.0,0.0,123.0,121.0,97.0,1.0,679.0,3.0
75%,361352.75,20366.0,3633.0,13930.0,1393003.0,31703.0,34.0,82.0,14107.0,1410702.0,33044.0,42.0,82.0,1755.0,1810.0,15.0,15.0,1.0,1.0,19.0,1825.0,1949.0,7.0,1955.0,1952.0,15.0,15.0,1.0,1.0,0.0,0.0,175.0,174.0,149.0,1.0,1107.0,5.0
max,503331.0,21171.0,8408.0,14771.0,1477101.0,32575.0,48.0,91.0,16218.0,1621801.0,35550.0,78.0,93.0,2359.0,2400.0,1772.0,1772.0,1.0,12.0,217.0,2400.0,2400.0,241.0,2359.0,2400.0,1746.0,1746.0,1.0,12.0,1.0,1.0,670.0,759.0,706.0,1.0,4963.0,11.0
