,index,airline_id,fl_num,origin_airport_id,origin_airport_seq_id,origin_city_market_id,origin_state_fips,origin_wac,dest_airport_id,dest_airport_seq_id,dest_city_market_id,dest_state_fips,dest_wac,crs_dep_time,dep_time,dep_delay,dep_delay_new,dep_del15,dep_delay_group,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,arr_delay_new,arr_del15,arr_delay_group,cancelled,diverted,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,distance_group
count,1485394.0,1485394.0,1485394.0,1485394.0,1485394.0,1485394.0,1485394.0,1485394.0,1485394.0,1485394.0,1485394.0,1485394.0,1485394.0,1485394.0,1461406.0,1461406.0,1461406.0,1461406.0,1461406.0,1460395.0,1460395.0,1459603.0,1459603.0,1485394.0,1459603.0,1455670.0,1455670.0,1455670.0,1455670.0,1485394.0,1485394.0,1485393.0,1455670.0,1455670.0,1485394.0,1485394.0,1485394.0
mean,247635.3639438425,19992.411442351324,2300.885249974081,12677.90247166745,1267792.895132874,31724.38794016941,26.215981752989443,56.167491588090435,12677.900674164564,1267792.7154950134,31724.37677141553,26.21618439282776,56.165041059813085,1328.7829962959322,1337.352919722514,11.21878930290419,13.810602939908554,0.21807971227708112,0.16551047415981596,15.424963794042023,1359.5706743723445,1473.3726705138315,6.97618804565351,1496.6849765112825,1478.890790852033,7.910264002143343,14.140645888147725,0.22371622689208406,0.024560511654427172,0.016970581542674872,0.0030402707968390876,136.517476519682,133.69769453241463,111.30878564509814,1.0,798.6432077953729,3.6705722522105244
std,143052.8191782802,396.8893464030625,1848.6508294585176,1523.343165448279,152334.02068187145,1297.6981322232705,16.807460951569798,26.533896012964192,1523.4047042022314,152340.17451804676,1297.6852006261927,16.806853445112793,26.534374939022435,473.1661266597194,489.0987954551735,37.91516509827646,36.81394559655622,0.41294196693186885,2.157090115599582,8.7517020940521,490.5945749227613,516.3495379241112,4.984431689220526,494.32360041073065,519.8399839427788,40.05089504824388,36.95273284863474,0.416734203087818,2.2762955187138214,0.12916110922477436,0.055054787174739675,74.47845196239372,74.3211121990288,72.18313276062418,0.0,604.2499536491271,2.3813069107216176
min,0.0,19393.0,1.0,10135.0,1013503.0,30070.0,1.0,1.0,10135.0,1013503.0,30070.0,1.0,1.0,2.0,1.0,-55.0,0.0,0.0,-2.0,1.0,1.0,1.0,1.0,1.0,1.0,-88.0,0.0,0.0,-2.0,0.0,0.0,19.0,14.0,7.0,1.0,31.0,1.0
25%,123782.25,19790.0,723.0,11292.0,1129202.0,30643.0,12.0,34.0,11292.0,1129202.0,30643.0,12.0,34.0,925.0,926.0,-5.0,0.0,0.0,-1.0,10.0,939.0,1058.0,4.0,1115.0,1102.0,-11.0,0.0,0.0,-1.0,0.0,0.0,83.0,80.0,59.0,1.0,361.0,2.0
50%,247565.0,19977.0,1748.0,12889.0,1288903.0,31453.0,25.0,54.0,12889.0,1288903.0,31453.0,25.0,54.0,1320.0,1329.0,-1.0,0.0,0.0,-1.0,13.0,1341.0,1508.0,6.0,1520.0,1512.0,-3.0,0.0,0.0,-1.0,0.0,0.0,116.0,114.0,91.0,1.0,626.0,3.0
75%,371348.0,20366.0,3642.0,13931.0,1393102.0,32467.0,42.0,82.0,13931.0,1393102.0,32467.0,42.0,82.0,1725.0,1738.0,11.0,11.0,0.0,0.0,18.0,1752.0,1910.0,8.0,1914.0,1915.0,12.0,12.0,0.0,0.0,0.0,0.0,166.0,164.0,141.0,1.0,1024.0,5.0
max,502616.0,21171.0,8409.0,16218.0,1621801.0,35991.0,78.0,93.0,16218.0,1621801.0,35991.0,78.0,93.0,2359.0,2400.0,1805.0,1805.0,1.0,12.0,217.0,2400.0,2400.0,165.0,2359.0,2400.0,1795.0,1795.0,1.0,12.0,1.0,1.0,660.0,719.0,664.0,1.0,4983.0,11.0
